DistrictId,Ecology_1,Ecology_2,Ecology_3,Floor,Healthcare_1,Helthcare_2,HouseFloor,HouseYear,Id,KitchenSquare,LifeSquare,Price,Rooms,Shops_1,Shops_2,Social_1,Social_2,Social_3,Square
63,0.23861713,B,B,12,,3,10.0,2017,9511,4.0,,260824.2164651279,1.0,6,B,26,3889,6,51.456042315841025
85,0.037177818,B,B,4,,1,9.0,1967,5354,6.0,,142269.26809029852,1.0,7,B,52,11217,1,28.53508416664782
23,0.034656082000000005,B,B,2,,0,4.0,2015,12196,6.0,,94827.30508499325,2.0,0,B,0,168,0,58.64681763048677
7,0.035145267,B,B,13,,0,17.0,2014,4228,12.0,,89269.1881688485,2.0,3,B,42,9292,3,67.87154473778412
11,0.00016967599999999998,B,B,12,,1,14.0,1977,13385,9.0,,281025.5505723644,3.0,1,B,36,5992,0,72.95694262051751
27,0.072157581,B,B,5,,0,0.0,1977,4622,4.0,,194091.9925597275,2.0,0,A,2,629,1,62.1539939420753
41,0.175054867,B,B,3,,1,14.0,1984,9381,9.0,,215560.24087496253,1.0,0,B,36,10055,3,41.919045348063044
23,0.014072961,B,B,3,,0,3.0,1977,883,4.0,,94607.97605022244,1.0,0,B,2,475,0,46.3558042570401
45,0.195781053,B,B,21,,3,22.0,2016,4180,4.0,,230239.55572923407,1.0,2,B,23,5212,6,40.3710769262108
2,0.130617806,B,B,12,,1,16.0,1987,16395,20.0,,370148.6252854998,3.0,9,B,39,10418,9,79.7222428770001
9,0.161531741,B,B,5,,2,14.0,1993,7682,10.0,,246800.15531296981,3.0,4,B,25,5648,1,79.8304393653747
23,0.075778755,B,B,3,,0,17.0,1977,15620,4.0,,130372.03180729575,1.0,2,B,6,1437,3,43.763289168856524
123,0.0,B,B,9,,0,8.0,2009,5786,11.0,,420616.8708922509,2.0,4,B,6,2733,0,75.14501200314791
6,0.243204519,B,B,13,,0,17.0,1977,2540,4.0,,216199.81776140645,3.0,0,B,5,1564,0,82.35302308946324
167,0.050272014,B,B,4,,0,5.0,1954,7618,8.0,,414194.2853361465,3.0,3,B,21,4231,14,82.02956195939946
27,0.072157581,B,B,3,,0,18.0,2017,3219,12.0,,159497.15641013213,2.0,0,A,2,629,1,75.3786829779113
27,0.211401214,B,B,12,,0,19.0,1977,12633,4.0,,182228.52002951183,3.0,1,B,9,1892,0,81.86716565092506
21,0.034331497,B,B,3,,0,5.0,1965,6336,5.0,,103507.76632719484,2.0,4,B,25,5487,3,42.42307966792883
1,0.007122317,B,B,9,,0,7.0,2017,3916,4.0,,169749.17381476212,1.0,1,B,1,264,0,43.08441284195241
52,0.371148999,B,B,13,,2,17.0,1977,3851,4.0,,180706.6412043043,2.0,5,B,34,7065,1,65.38847515800288
23,0.005767451,B,B,3,,0,15.0,1977,3095,4.0,,66379.80225834277,1.0,0,B,1,388,0,34.91328365645016
1,0.007122317,B,B,17,,0,17.0,1977,3351,4.0,,153217.0510721243,1.0,1,B,1,264,0,39.05602087994309
99,0.012338886,B,B,11,,2,9.0,1971,3299,5.0,,188197.95934809052,2.0,4,B,35,5776,1,47.00961051697733
113,0.050755569,B,B,11,,0,9.0,1966,2741,5.0,,227828.0112908359,3.0,1,B,24,5469,1,63.04444051929875
52,0.371148999,B,B,5,,2,17.0,1977,1351,4.0,,186059.10990553265,2.0,5,B,34,7065,1,63.07974371648614
66,0.111627393,B,B,15,,2,19.0,2002,13320,9.0,,507621.564282382,2.0,3,B,50,12238,8,72.7363793274722
23,0.075778755,B,B,10,,0,17.0,1977,13137,4.0,,121517.60412136283,1.0,2,B,6,1437,3,43.79043241399027
9,0.161531741,B,B,15,,2,14.0,1995,1572,8.0,,134933.00430180522,1.0,4,B,25,5648,1,43.797870284335545
23,0.075778755,B,B,9,,0,17.0,1977,790,4.0,,117742.4352493535,1.0,2,B,6,1437,3,41.07441664609757
29,0.086885265,B,B,11,,0,12.0,1968,40,9.0,,294802.6420533637,3.0,0,B,10,2277,2,65.09845796799003
37,0.122190486,B,B,14,,1,14.0,1972,15450,9.0,,184772.1741260349,1.0,3,B,25,4724,2,36.875910133784366
84,0.14966637300000002,B,B,6,,4,5.0,1961,692,5.0,,143121.97547171748,1.0,1,B,22,4789,2,33.22250524274529
74,0.075778755,B,B,6,,0,1.0,2017,3401,4.0,,224079.85919570838,2.0,2,B,6,1437,3,80.82585267134866
20,0.019508796,B,B,12,,5,12.0,1966,713,6.0,,269381.3513583736,2.0,5,B,37,7687,11,41.20842185979395
27,0.072157581,B,B,7,,0,0.0,1977,8139,4.0,,177511.31482684962,2.0,0,A,2,629,1,58.55380927130469
8,0.458174486,B,A,5,,1,14.0,1987,14271,8.0,,165879.32469508823,1.0,5,B,26,4439,1,43.88463985760105
109,0.1363303,B,B,3,,3,17.0,2002,5756,9.0,,377934.0056289271,2.0,6,B,30,6141,10,53.07840402332315
27,0.017647053,B,B,5,,0,1.0,2018,12533,4.0,,132276.33756960864,1.0,0,B,2,469,0,43.32504270958004
1,0.007122317,B,B,12,,0,17.0,1977,4417,4.0,,196269.45008194575,3.0,1,B,1,264,0,81.14356023870374
23,0.034656082000000005,B,B,4,,0,17.0,2019,1334,4.0,,71690.96947386798,1.0,0,B,0,168,0,29.401007751362172
96,0.041116354,B,B,3,,1,12.0,2003,4328,9.0,,168143.3456997873,1.0,4,B,53,14892,4,36.67340725700864
88,0.127375905,B,B,11,,3,9.0,1977,3505,5.0,,232785.50284502443,3.0,9,B,43,8429,3,60.38897244708644
170,0.21843974,B,B,17,,4,17.0,1990,12416,10.0,,347780.9142473413,3.0,7,A,21,4472,6,77.26797275995854
7,0.130617806,B,B,6,,1,5.0,1964,35,4.0,,180923.16951988928,2.0,9,B,39,10418,9,43.94828799946549
181,0.0,B,B,7,,5,9.0,1948,2173,5.0,,541173.3193911902,2.0,5,B,30,7538,87,62.19833539557827
40,0.210473241,B,B,10,,3,8.0,1960,7129,9.0,,403979.0598937014,3.0,0,B,11,2398,2,80.93212416498206
54,0.006076152,B,B,3,,6,5.0,1967,15853,5.0,,246473.4388291688,3.0,6,B,30,5285,0,58.703833742565905
83,0.100455735,B,B,3,,1,12.0,1975,15511,8.0,,232830.79876719593,2.0,6,A,43,7227,0,53.14307185514218
93,0.521867054,B,B,4,,0,14.0,1985,16656,8.0,,134059.90597710494,1.0,0,B,25,6149,0,41.515880999394895
34,0.069753361,B,B,16,,1,24.0,2002,3253,9.0,,140956.3271821275,1.0,11,B,53,13670,4,44.217455611199064
27,0.017647053,B,B,5,,0,1.0,1977,13861,12.0,,196519.97616932527,2.0,0,B,2,469,0,60.72243610007683
119,0.000995363,B,B,5,,1,9.0,1970,5249,5.0,,85293.61872042036,2.0,5,B,42,7651,1,47.741510366148646
17,0.0,B,B,7,,1,1.0,2015,15215,4.0,,212290.68408602735,1.0,2,B,18,3374,5,46.69297388488836
30,7.81528e-05,B,B,5,,3,17.0,1977,7674,4.0,,174735.17718392238,2.0,23,B,22,6398,141,51.28302006235799
127,0.486245621,B,B,12,,0,16.0,1983,3309,9.0,,219071.40347718078,1.0,6,B,13,2514,19,36.52800943176572
109,0.1363303,B,B,8,,3,9.0,1965,7765,5.0,,184873.0324865545,1.0,6,B,30,6141,10,31.123566509037108
3,0.050900058,B,B,10,,2,15.0,2015,6184,9.0,,241747.94628388,3.0,3,B,43,10621,1,96.96659699367905
129,0.020741326,B,B,5,,2,5.0,1962,2052,6.0,,209390.67159801672,2.0,5,B,24,5613,5,43.181956690056154
91,0.333891544,B,B,5,,0,12.0,1969,9338,7.0,,175868.08203478975,2.0,0,B,30,6564,1,41.96202156738234
39,0.428825818,B,B,3,,0,9.0,1969,3921,6.0,,152631.0902906402,1.0,2,B,25,5011,8,32.04987464899744
13,0.090799103,B,B,11,,5,17.0,1998,8179,8.0,,237568.67158119823,2.0,15,B,74,19083,2,55.232956916607726
1,0.007122317,B,B,5,,0,1.0,2017,8727,4.0,,232726.62813693288,2.0,1,B,1,264,0,79.52122105330591
11,0.012338886,B,B,4,,2,3.0,2014,15679,17.0,,100378.01085605,2.0,4,B,35,5776,1,62.92795167119776
8,0.458174486,B,A,5,,1,14.0,2009,140,8.0,,194684.33939886765,1.0,5,B,26,4439,1,42.0126943974842
49,0.020741326,B,B,11,,2,14.0,2008,7728,11.0,,303409.6417855321,3.0,5,B,24,5613,5,84.72415684760853
66,0.111627393,B,B,5,,2,9.0,1975,7919,5.0,,277865.2857063173,3.0,3,B,50,12238,8,59.77320996914078
23,0.075778755,B,B,17,,0,25.0,1977,8418,4.0,,143780.69994718806,1.0,2,B,6,1437,3,45.59672665522883
27,0.017647053,B,B,18,,0,20.0,1977,7434,10.0,,222112.92378935523,3.0,0,B,2,469,0,77.32977362651529
30,7.81528e-05,B,B,8,,3,16.0,2005,689,10.0,,517817.1629805186,4.0,23,B,22,6398,141,94.16493420565914
1,0.007122317,B,B,15,,0,17.0,1977,11049,4.0,,202871.55141957555,2.0,1,B,1,264,0,67.7561253067878
85,0.072157581,B,B,16,,0,16.0,2018,2438,4.0,,135862.01311987988,1.0,0,A,2,629,1,50.66927137958567
30,7.81528e-05,B,B,4,,3,2.0,2016,9320,4.0,,202260.78813259906,3.0,23,B,22,6398,141,76.26562241911199
81,0.319809354,B,B,3,,5,5.0,1960,13049,7.0,,286325.09704561083,3.0,8,B,25,4756,16,71.04599151212591
1,0.007122317,B,B,5,,0,17.0,1977,6360,4.0,,266819.3653253512,3.0,1,B,1,264,0,87.70107821232482
1,0.007122317,B,B,16,,0,17.0,1977,11290,4.0,,205150.2473231653,2.0,1,B,1,264,0,67.23376032341747
181,0.0,B,B,9,,1,9.0,1966,7375,7.0,,413262.2833313097,2.0,8,B,8,1423,37,49.978866840164535
1,0.007122317,B,B,16,,0,17.0,1977,14813,4.0,,143414.10697596284,1.0,1,B,1,264,0,41.848344469811714
6,0.243204519,B,B,13,,0,17.0,1977,10410,4.0,,207833.01232519632,3.0,0,B,5,1564,0,80.79479590513914
27,0.211401214,B,B,16,,0,19.0,1977,513,4.0,,145814.83843292613,2.0,1,B,9,1892,0,57.134181456600636
19,0.309479124,B,B,1,,0,5.0,1960,10336,6.0,,131981.4844377357,1.0,6,B,35,7715,4,34.64762900882553
69,0.000991363,B,B,14,,1,17.0,1986,887,10.0,,478946.2456488622,3.0,9,B,33,6783,3,75.80554702612405
80,0.0077202819999999985,B,B,22,,0,22.0,1985,4536,8.0,,254263.2944001489,2.0,4,B,38,4788,2,54.87690984764203
1,0.007122317,B,B,4,,0,17.0,1977,2395,4.0,,164312.21619327264,2.0,1,B,1,264,0,64.69999397105495
62,0.072157581,B,B,4,,0,12.0,1977,14374,4.0,,200253.12754715575,3.0,0,A,2,629,1,90.82461359617146
27,0.211401214,B,B,13,,0,1.0,2017,1179,4.0,,160035.13900234038,1.0,1,B,9,1892,0,55.06922187698419
47,0.298204575,B,B,14,,1,12.0,1979,9635,8.0,,132782.67541027322,2.0,3,B,16,4048,3,53.6105832418881
1,0.007122317,B,B,2,,0,17.0,2018,5176,4.0,,144040.472334819,1.0,1,B,1,264,0,40.42736535778362
108,0.0,B,B,5,,0,9.0,1959,12890,8.0,,576037.6323824784,3.0,4,B,23,3684,2,80.29481264687588
62,0.002211665,B,B,10,,1,12.0,1975,10149,6.0,,240447.4520838288,2.0,5,A,39,7614,3,46.09979169369629
90,0.265088676,B,B,18,,3,17.0,1997,298,10.0,,354787.3473552374,3.0,2,B,37,5288,0,73.83735254295935
61,0.300322518,B,B,6,,1,9.0,1976,12610,8.0,,266705.08697586285,3.0,9,B,52,10311,6,65.19029396912669
27,0.072157581,B,B,13,,0,11.0,1977,2537,4.0,,116246.85123454715,1.0,0,A,2,629,1,47.71754259998846
107,0.174739084,B,B,8,,0,9.0,1967,2476,5.0,,221303.29156800726,2.0,3,B,17,3379,9,44.614222169043714
49,0.020741326,B,B,10,,2,9.0,1965,16497,6.0,,188366.55835942645,2.0,5,B,24,5613,5,39.00373681538303
84,0.006076152,B,B,3,,6,9.0,1965,7383,5.0,,219003.7356519832,2.0,6,B,30,5285,0,38.012225192592474
130,0.341071945,B,B,5,,3,5.0,1957,9174,8.0,,330587.3179446931,3.0,11,B,27,5664,48,78.9525610231212
9,0.161531741,B,B,7,,2,15.0,2010,3039,9.0,,268170.85082156444,3.0,4,B,25,5648,1,73.83346311676652
27,0.072157581,B,B,25,,0,1.0,2015,14899,4.0,,126997.37418934748,1.0,0,A,2,629,1,37.37082978898388
61,0.300322518,B,B,9,,1,9.0,1981,7404,6.0,,161452.31736000348,1.0,9,B,52,10311,6,34.42995633360837
48,0.041124634,B,B,12,,1,16.0,1979,14792,10.0,,385730.55158080376,3.0,10,B,46,9515,5,76.43284706046755
23,0.075778755,B,B,9,,0,17.0,1977,12382,4.0,,203620.0363281107,3.0,2,B,6,1437,3,77.02406672294111
90,0.265088676,B,B,13,,3,14.0,1992,6063,8.0,,336401.9093220363,3.0,2,B,37,5288,0,74.85696775915558
6,0.243204519,B,B,6,,0,17.0,1977,11173,4.0,,182625.54887189693,2.0,0,B,5,1564,0,62.64877876492208
100,0.200146802,B,B,4,,2,5.0,1962,15901,6.0,,86706.41350206478,3.0,0,B,23,3975,8,58.74587915583202
57,0.13321533300000002,B,B,9,,3,14.0,1977,5174,9.0,,223562.7648351837,2.0,4,A,49,11395,3,52.72852657796054
30,7.81528e-05,B,B,8,,3,17.0,1977,10144,4.0,,165895.48692259967,2.0,23,B,22,6398,141,62.18028327405845
37,0.122190486,B,B,12,,1,12.0,1969,10830,6.0,,201994.18477491435,2.0,3,B,25,4724,2,43.60115514957445
12,0.090799103,B,B,8,,5,14.0,1995,10550,10.0,,289429.68542262545,3.0,15,B,74,19083,2,81.73426948057049
2,0.0,B,B,2,,2,4.0,1961,12067,7.0,,174542.97913433638,1.0,5,B,33,7425,1,40.48827275515686
6,0.243204519,B,B,8,,0,17.0,2013,1008,8.0,,167203.80125383288,2.0,0,B,5,1564,0,56.18367280324071
45,0.195781053,B,B,4,,3,10.0,1977,6972,4.0,,312993.33953244,2.0,2,B,23,5212,6,57.788677666916904
91,0.333891544,B,B,4,,0,5.0,1963,11387,5.0,,166366.39324224324,2.0,0,B,30,6564,1,43.442674130385896
62,0.002211665,B,B,10,,1,16.0,1984,3590,8.0,,210243.47392953577,1.0,5,A,39,7614,3,40.16019400540793
167,0.050272014,B,B,6,,0,5.0,1963,13582,8.0,,188580.8414830799,1.0,3,B,21,4231,14,36.65333079765225
93,0.050900058,B,B,2,,2,12.0,1982,6437,8.0,,139769.8887951982,1.0,3,B,43,10621,1,41.465929871645216
27,0.017647053,B,B,15,,0,17.0,1977,11210,4.0,,199508.37982009386,2.0,0,B,2,469,0,68.4538142652492
27,0.072157581,B,B,9,,0,1.0,1977,15979,10.0,,148330.64862328474,1.0,0,A,2,629,1,47.426349307656814
27,0.011654127,B,B,4,,0,12.0,1977,5508,4.0,,135468.42478463677,2.0,0,B,4,915,0,58.81160095832591
2,0.035145267,B,B,11,,0,22.0,2003,7658,11.0,,430313.98210657,3.0,3,B,42,9292,3,99.59701141241251
125,0.040242764,B,B,2,,3,9.0,1970,12194,8.0,,244124.42442754025,3.0,1,B,25,3478,11,66.28858429156463
23,0.075778755,B,B,21,,0,25.0,1977,6440,4.0,,119207.5184715648,1.0,2,B,6,1437,3,41.571273321302854
8,0.092290642,B,B,32,,1,32.0,2008,11563,4.0,,97480.84579121423,1.0,2,B,21,4346,2,50.39086246147125
67,0.0077202819999999985,B,B,8,,0,16.0,1978,11064,9.0,,254878.0686818036,2.0,4,B,38,4788,2,55.492555042943394
6,0.243204519,B,B,16,,0,17.0,1977,13457,4.0,,123044.21369945847,1.0,0,B,5,1564,0,40.32612835176775
6,0.243204519,B,B,16,,0,1.0,1977,7815,4.0,,216181.63705620068,1.0,0,B,5,1564,0,74.60960941479853
113,0.050755569,B,B,26,,0,24.0,2017,716,19.0,,522197.03599526,3.0,1,B,24,5469,1,125.28718341089987
57,0.13321533300000002,B,B,7,,3,12.0,1984,15850,8.0,,223792.82270907308,2.0,4,A,49,11395,3,57.393768310663326
62,0.072157581,B,B,6,,0,1.0,1977,1912,4.0,,228148.4451774364,3.0,0,A,2,629,1,87.12725548755304
177,0.0,B,B,3,,0,9.0,2015,12770,11.0,,87629.08452614766,2.0,2,B,36,6714,2,63.992378804780714
46,0.188783766,B,B,18,,0,22.0,1989,80,9.0,,275398.3300611451,2.0,1,B,31,6137,4,60.25721241561864
26,0.0,B,B,5,,0,5.0,1967,4869,5.0,,179073.75310779636,2.0,2,B,36,6714,2,49.53043704809576
28,0.118537385,B,B,5,,1,5.0,1977,11866,5.0,,152641.39877725413,2.0,0,B,30,6207,1,47.91819196195525
1,0.007122317,B,B,10,,0,25.0,2015,7608,11.0,,100226.36376138523,1.0,1,B,1,264,0,50.41272943262186
46,0.188783766,B,B,7,,0,9.0,1966,7827,7.0,,212108.82662344282,2.0,1,B,31,6137,4,39.13148085513296
99,0.033493708,B,B,8,,3,14.0,1998,14277,9.0,,219547.19291243528,2.0,8,B,66,10573,1,57.352825485782134
6,0.243204519,B,B,21,,0,25.0,1977,7074,4.0,,140916.74482445407,1.0,0,B,5,1564,0,49.204895505187494
28,0.118537385,B,B,6,,1,9.0,1973,5904,5.0,,186259.26939452934,2.0,0,B,30,6207,1,38.47935844837161
6,0.243204519,B,B,16,,0,17.0,2015,6356,4.0,,122001.94866676033,1.0,0,B,5,1564,0,40.341763297532566
74,0.075778755,B,B,15,,0,17.0,1977,16262,4.0,,158724.8991363692,1.0,2,B,6,1437,3,49.44200889673061
89,0.0,B,B,8,,1,9.0,1960,14285,7.0,,514801.74466123455,3.0,1,B,25,5027,4,73.48268115944994
62,0.072157581,B,B,3,,0,3.0,1977,6006,4.0,,193847.6420158582,3.0,0,A,2,629,1,121.84400421338717
31,0.151346216,B,A,23,,4,40.0,2013,15722,16.0,,558262.1391143772,2.0,1,B,32,5889,10,82.4354954758089
1,0.007122317,B,B,17,,0,17.0,1977,13266,4.0,,154350.5279320306,1.0,1,B,1,264,0,40.07927553260436
6,0.243204519,B,B,17,,0,17.0,1977,14953,4.0,,118094.74940767635,1.0,0,B,5,1564,0,39.40042393707752
9,0.13012277,B,B,2,,0,16.0,1975,12399,11.0,,203131.54423290052,2.0,0,B,8,1986,0,54.56583491493504
9,0.161531741,B,B,11,,2,18.0,2017,15751,4.0,,134910.71558758087,1.0,4,B,25,5648,1,44.17179277100629
8,0.458174486,B,A,9,,1,9.0,1973,7196,4.0,,204126.84768895557,2.0,5,B,26,4439,1,45.263168383960654
23,0.075778755,B,B,5,,0,17.0,1977,11047,4.0,,166590.885266394,2.0,2,B,6,1437,3,58.911137112415545
98,0.089039719,B,B,5,,0,9.0,1965,6470,5.0,,196300.01084121183,2.0,11,B,33,7976,5,44.1621816899161
88,0.127375905,B,B,16,,3,16.0,1982,15141,10.0,,180763.61502716885,1.0,9,B,43,8429,3,39.54627117277554
78,0.092290642,B,B,5,,1,17.0,2007,687,12.0,,356579.96341480146,3.0,2,B,21,4346,2,79.3589211078325
1,0.007122317,B,B,4,,0,1.0,2017,61,4.0,,170313.28886098106,1.0,1,B,1,264,0,54.30772660749664
6,0.243204519,B,B,3,,0,17.0,1977,16187,4.0,,214324.13185536183,3.0,0,B,5,1564,0,82.13695295970624
94,0.282797669,B,B,13,,0,14.0,1980,15802,6.0,,194837.75236990547,2.0,6,B,33,8667,2,41.392002318031295
25,0.069753361,B,B,21,,1,25.0,2019,32,4.0,,323536.76683847763,3.0,11,B,53,13670,4,88.40676229357331
27,0.017647053,B,B,8,,0,17.0,2017,4411,4.0,,189803.0161192754,2.0,0,B,2,469,0,62.228908439874296
67,0.100455735,B,B,12,,1,16.0,1986,3620,9.0,,193040.95001292368,1.0,6,A,43,7227,0,42.609611322071736
1,0.007122317,B,B,13,,0,22.0,1977,16086,4.0,,284003.009712006,3.0,1,B,1,264,0,84.64727578985072
1,0.007122317,B,B,13,,0,17.0,1977,14737,4.0,,276242.22321348556,3.0,1,B,1,264,0,79.00021146596234
57,0.090799103,B,B,22,,5,22.0,2002,5927,10.0,,317265.3237919713,10.0,15,B,74,19083,2,59.05697501990758
1,0.007122317,B,B,12,,0,17.0,1977,15443,10.0,,142654.16970942472,1.0,1,B,1,264,0,37.88518789178515
52,0.371148999,B,B,7,,2,17.0,1977,8104,10.0,,105567.29655620578,1.0,5,B,34,7065,1,37.49633570051756
100,0.200146802,B,B,10,,2,9.0,1958,4369,7.0,,282265.4943310505,2.0,0,B,23,3975,8,57.21532144866124
23,0.034656082000000005,B,B,6,,0,4.0,1977,5612,4.0,,74012.21899057832,1.0,0,B,0,168,0,29.56710141732345
24,0.111627393,B,B,9,,2,27.0,2009,15586,9.0,,488762.8066878293,3.0,3,B,50,12238,8,78.69582652030464
111,0.093442564,B,B,3,,2,17.0,2008,5085,10.0,,415428.269792166,3.0,4,B,23,4635,5,72.38864165742602
86,0.161975568,B,A,5,,3,10.0,2012,12707,5.0,,160230.18645322698,1.0,7,B,31,7010,5,32.84651530067701
69,0.000991363,B,B,14,,1,22.0,1979,14888,9.0,,547029.9026889608,4.0,9,B,33,6783,3,98.3854462844821
7,0.035145267,B,B,16,,0,17.0,2012,13818,19.0,,565355.9389967453,3.0,3,B,42,9292,3,115.25474136772252
53,0.049637257,B,B,18,,1,24.0,2018,8026,10.0,,280196.60980388673,2.0,3,B,34,7759,0,61.092224901846905
23,0.075778755,B,B,20,,0,25.0,1977,2107,4.0,,181077.52366882964,3.0,2,B,6,1437,3,79.15715698019086
9,0.136244425,B,B,14,,0,12.0,1983,3541,8.0,,218539.0864962007,3.0,1,B,11,2370,0,66.95095055452481
62,0.386771659,B,B,14,,0,16.0,2015,11813,12.0,,162953.43151631913,2.0,0,A,5,1135,0,72.68384669082198
25,0.188783766,B,B,7,,0,17.0,1995,13447,8.0,,217783.6700262196,2.0,1,B,31,6137,4,52.93882516973662
1,0.007122317,B,B,12,,0,24.0,1977,15246,4.0,,219119.83843267022,2.0,1,B,1,264,0,64.06785407203407
23,0.014072961,B,B,6,,0,5.0,1981,14073,9.0,,95841.12656784775,1.0,0,B,2,475,0,39.103765262257
61,0.300322518,B,B,13,,1,12.0,1977,16370,6.0,,214471.5202803511,2.0,9,B,52,10311,6,51.330492938505685
6,0.243204519,B,B,10,,0,17.0,1977,8355,4.0,,137283.78224619754,1.0,0,B,5,1564,0,50.347879252595185
13,0.090799103,B,B,10,,5,12.0,1980,4641,6.0,,137707.22228374713,1.0,15,B,74,19083,2,32.17438856019914
58,0.43788524,B,B,9,,0,9.0,1977,6781,4.0,,113898.47811062707,1.0,5,B,23,5735,3,53.1615050623113
28,0.118537385,B,B,3,,1,5.0,1966,15562,5.0,,177855.18316574203,2.0,0,B,30,6207,1,46.941017141696214
31,0.151346216,B,A,6,,4,5.0,1961,2642,6.0,,224385.77010075536,2.0,1,B,32,5889,10,46.26707194151922
52,0.371148999,B,B,4,,2,17.0,2019,2453,4.0,,176037.78129644104,2.0,5,B,34,7065,1,68.11121152662892
58,0.43788524,B,B,3,,0,12.0,1977,2123,4.0,,209500.2760143315,3.0,5,B,23,5735,3,93.9056156738853
39,0.428825818,B,B,2,,0,9.0,1971,6447,6.0,,218642.9762301549,3.0,2,B,25,5011,8,62.60274435918232
11,0.00016967599999999998,B,B,8,,1,9.0,1973,4502,6.0,,263422.6480145961,3.0,1,B,36,5992,0,62.84225035102021
23,0.075778755,B,B,20,,0,21.0,2018,3860,10.0,,169492.86767709127,2.0,2,B,6,1437,3,60.42465436312048
3,0.050900058,B,B,1,,2,14.0,1976,649,9.0,,133188.8183333017,1.0,3,B,43,10621,1,41.27079389480479
26,0.0,B,B,4,,0,5.0,1967,2889,5.0,,186265.56859193233,2.0,2,B,36,6714,2,48.277558528251966
44,0.122190486,B,B,6,,1,9.0,1973,4457,5.0,,162491.60854951316,1.0,3,B,25,4724,2,31.949528422859732
39,0.428825818,B,B,9,,0,12.0,1970,3893,9.0,,181888.65155540872,1.0,2,B,25,5011,8,35.802254038565955
11,0.038692987000000005,B,B,2,,2,5.0,1960,15037,5.0,,175973.6947668361,2.0,5,B,28,6533,1,46.430852427976006
138,0.313924552,B,B,3,,2,8.0,1964,2975,5.0,,166731.53226430752,1.0,10,B,22,4625,11,34.34004886259607
64,0.002211665,B,B,6,,1,17.0,1992,3062,10.0,,432428.0883081117,3.0,5,A,39,7614,3,75.3890233618633
35,0.089039719,B,B,7,,0,9.0,1971,4698,6.0,,242403.7158755711,3.0,11,B,33,7976,5,63.85140280939351
52,0.371148999,B,B,3,,2,5.0,1966,6373,5.0,,124367.45426896891,1.0,5,B,34,7065,1,36.25049340421528
44,0.036122292,B,B,9,,1,17.0,1990,650,10.0,,394691.7847746589,3.0,1,B,24,4378,0,77.76361158483809
48,0.041124634,B,B,23,,1,1.0,2013,6867,8.0,,217089.93446942847,1.0,10,B,46,9515,5,41.17871395813015
1,0.007122317,B,B,8,,0,17.0,2018,10325,10.0,,119627.82157783113,1.0,1,B,1,264,0,37.66234594064293
85,0.037177818,B,B,8,,1,9.0,1980,11886,6.0,,117408.42365937322,3.0,7,B,52,11217,1,53.53011316462711
124,0.122090347,B,B,8,,4,17.0,2002,2782,12.0,,497830.3136404808,3.0,0,B,29,6566,7,76.24820173102823
83,0.0077202819999999985,B,B,12,,0,16.0,1979,3485,8.0,,269499.6098851904,3.0,4,B,38,4788,2,68.16452723782754
27,0.011654127,B,B,4,,0,3.0,1977,836,4.0,,149812.53664027472,2.0,0,B,4,915,0,58.2539087449271
6,0.243204519,B,B,12,,0,17.0,2017,3928,4.0,,188805.69329330052,2.0,0,B,5,1564,0,68.7081404827087
183,0.037316452,B,B,8,,4,13.0,1971,4294,6.0,,360914.0984527296,1.0,10,B,32,6748,93,37.77429723537266
53,0.049637257,B,B,6,,1,24.0,2018,784,4.0,,222655.4106545439,1.0,3,B,34,7759,0,39.07747586358204
47,0.101872465,B,B,6,,3,17.0,2007,3016,8.0,,118725.69307798699,2.0,3,B,23,4583,3,60.497617487254715
3,0.050900058,B,B,6,,2,12.0,1972,4111,6.0,,183744.9522402997,2.0,3,B,43,10621,1,48.379943517636725
123,0.0,B,B,4,,0,15.0,2008,3442,15.0,,573451.6558222222,4.0,4,B,6,2733,0,132.47470009154978
55,0.041365446,B,B,16,,1,22.0,1987,1958,10.0,,151976.07035832485,1.0,4,B,31,5569,0,42.49912908286633
29,0.069660344,B,B,8,,1,9.0,1965,7760,6.0,,202899.70893223296,2.0,2,B,31,6119,4,38.34564040386889
6,0.243204519,B,B,7,,0,17.0,2009,6093,8.0,,147558.65628550874,1.0,0,B,5,1564,0,41.86851703842829
100,0.200146802,B,B,4,,2,5.0,1967,8379,5.0,,287940.7218876661,3.0,0,B,23,3975,8,62.541631800918466
3,0.050900058,B,B,4,,2,9.0,1976,6629,5.0,,102046.20534552867,1.0,3,B,43,10621,1,25.761151334750853
125,0.194489265,B,B,1,,3,9.0,1971,3483,5.0,,88967.92179704596,3.0,5,B,47,8004,3,63.67682114907157
74,0.371148999,B,B,4,,2,9.0,1974,15432,6.0,,199345.33839498519,2.0,5,B,34,7065,1,44.858613109645674
23,0.075778755,B,B,8,,0,17.0,1977,1933,4.0,,173760.2267841799,2.0,2,B,6,1437,3,65.37208426984628
74,0.075778755,B,B,6,,0,10.0,2015,10927,12.0,,159646.34782642688,1.0,2,B,6,1437,3,52.917918857681954
157,0.0,B,B,7,,5,8.0,1961,4933,5.0,,503712.15397915104,3.0,5,B,30,7538,87,54.28952339945418
21,0.034331497,B,B,9,,0,14.0,2009,15011,7.0,,192248.07252235227,1.0,4,B,25,5487,3,40.80137619115492
91,0.033493708,B,B,8,,3,9.0,1974,9270,5.0,,157767.95172995952,1.0,8,B,66,10573,1,32.603735231478126
